7;radar_station;2878.00;9.50;1570.00;4.10;0
7;rocket_site;2878.00;9.50;1566.00;1.41;0
7;nuclear_reactor;2880.00;9.55;1574.00;4.07;0
8;arms_factory;2904.00;10.85;1512.00;5.90;0
8;arms_factory;2899.00;11.32;1513.00;2.29;0
8;arms_factory;2902.00;10.98;1513.00;4.95;0
8;arms_factory;2899.00;11.40;1514.00;1.33;0
8;arms_factory;2902.00;11.00;1514.00;4.35;0
8;arms_factory;2900.00;11.32;1515.00;5.55;0
8;industrial_complex;2898.00;11.73;1516.00;3.39;0
8;industrial_complex;2898.00;11.80;1517.00;6.06;0
8;industrial_complex;2898.00;11.93;1518.00;2.80;0
8;industrial_complex;2900.00;11.60;1519.00;4.00;0
8;industrial_complex;2900.00;10.82;1508.00;1.84;0
8;industrial_complex;2898.00;10.80;1509.00;4.86;0
8;air_base;2901.00;10.90;1509.00;6.06;0
8;bunker;2898.00;10.95;1510.00;3.91;0
8;anti_air_building;2901.00;10.90;1510.00;0.29;0
8;anti_air_building;2904.00;10.80;1510.00;1.85;0
8;anti_air_building;2900.00;11.00;1511.00;4.51;0
8;synthetic_refinery;2904.00;10.80;1511.00;2.35;0
8;fuel_silo;2899.00;11.25;1512.00;3.56;0
8;radar_station;2901.00;11.07;1514.00;5.27;0
8;rocket_site;2897.00;11.50;1513.00;2.96;0
8;nuclear_reactor;2900.00;11.18;1513.00;5.62;0
9;arms_factory;3029.00;11.40;1519.00;4.95;0
9;arms_factory;3028.00;12.53;1504.00;1.33;0
9;arms_factory;3036.00;12.48;1512.00;4.35;0
9;arms_factory;3041.00;10.70;1530.00;5.55;0
9;arms_factory;3023.00;12.57;1513.00;3.39;0
9;arms_factory;3016.00;13.00;1509.00;6.06;0
9;industrial_complex;3063.00;12.82;1525.00;2.80;0
9;industrial_complex;3054.00;12.68;1515.00;4.00;0
9;industrial_complex;3045.00;12.55;1514.00;1.84;0
9;industrial_complex;3055.00;10.75;1523.00;4.86;0
9;industrial_complex;3034.00;12.15;1503.00;6.06;0
9;industrial_complex;3038.00;11.73;1519.00;3.91;0
9;air_base;3034.00;13.90;1497.00;0.29;0
9;bunker;3021.00;10.98;1525.00;1.85;0
9;bunker;3034.00;13.05;1499.00;4.51;0
9;bunker;3018.00;12.18;1516.00;2.35;0
9;bunker;3033.00;12.32;1512.00;3.56;0
9;bunker;3038.00;12.55;1510.00;0.30;0
9;bunker;3035.00;11.57;1529.00;2.96;0
9;bunker;3034.00;11.25;1518.00;5.62;0
9;bunker;3058.00;11.32;1529.00;3.46;0
9;bunker;3045.00;10.43;1522.00;5.02;0
9;bunker;3059.00;12.35;1519.00;1.41;0
9;bunker;3018.00;13.35;1508.00;4.07;0
9;bunker;3058.00;12.70;1516.00;0.80;0
9;bunker;3047.00;10.50;1524.00;3.47;0
9;bunker;3022.00;12.50;1512.00;6.13;0
9;anti_air_building;3057.00;10.65;1527.00;2.51;0
9;anti_air_building;3033.00;12.10;1506.00;5.54;0
9;anti_air_building;3051.00;11.80;1521.00;0.46;0
9;synthetic_refinery;3030.00;13.00;1502.00;4.58;0
9;fuel_silo;3033.00;12.18;1509.00;2.42;0
9;radar_station;3038.00;12.35;1515.00;2.11;0
9;rocket_site;3023.00;11.90;1521.00;0.36;0
9;nuclear_reactor;3020.00;13.88;1506.00;3.03;0
10;arms_factory;3136.00;9.80;1557.00;4.35;0
10;arms_factory;3120.00;9.90;1557.00;5.55;0
10;arms_factory;3115.00;9.90;1561.00;3.39;0
10;arms_factory;3140.00;9.80;1566.00;6.06;0
10;arms_factory;3132.00;9.80;1564.00;2.80;0
10;arms_factory;3137.00;9.80;1556.00;4.00;0
10;industrial_complex;3151.00;10.40;1570.00;1.84;0
10;industrial_complex;3129.00;9.90;1553.00;4.86;0
10;industrial_complex;3131.00;9.80;1559.00;6.06;0
10;industrial_complex;3141.00;9.80;1558.00;3.91;0
10;industrial_complex;3153.00;10.50;1565.00;0.29;0
10;industrial_complex;3142.00;9.80;1567.00;1.85;0
10;air_base;3131.00;9.85;1554.00;4.51;0
10;bunker;3125.00;9.85;1565.00;2.35;0
10;bunker;3133.00;9.80;1565.00;3.56;0
10;bunker;3124.00;10.00;1553.00;0.30;0
10;bunker;3142.00;9.80;1568.00;2.96;0
10;bunker;3134.00;9.82;1552.00;5.62;0
10;bunker;3154.00;10.50;1563.00;3.46;0
10;bunker;3125.00;10.00;1553.00;5.02;0
10;bunker;3120.00;10.00;1549.00;1.41;0
10;bunker;3141.00;9.90;1553.00;4.07;0
10;bunker;3147.00;10.28;1573.00;0.80;0
10;anti_air_building;3130.00;9.80;1559.00;3.47;0
10;anti_air_building;3140.00;9.80;1558.00;6.13;0
10;anti_air_building;3152.00;10.50;1565.00;2.51;0
10;synthetic_refinery;3141.00;9.80;1567.00;5.54;0
10;fuel_silo;3140.00;9.90;1553.00;0.46;0
10;radar_station;3135.00;9.80;1562.00;2.88;0
10;rocket_site;3141.00;9.80;1561.00;2.42;0
10;nuclear_reactor;3134.00;9.80;1557.00;2.52;0
11;arms_factory;3207.00;10.28;1638.00;3.39;0
11;arms_factory;3201.00;9.80;1629.00;6.06;0
11;arms_factory;3191.00;10.28;1626.00;2.80;0
11;arms_factory;3193.00;10.40;1631.00;4.00;0
11;arms_factory;3206.00;9.95;1634.00;1.84;0
11;arms_factory;3209.00;10.18;1637.00;4.86;0
11;industrial_complex;3193.00;10.30;1642.00;6.06;0
11;industrial_complex;3195.00;10.40;1625.00;3.91;0
11;industrial_complex;3198.00;9.82;1629.00;0.29;0
11;industrial_complex;3202.00;10.35;1641.00;1.85;0
11;industrial_complex;3212.00;10.45;1636.00;4.51;0
11;industrial_complex;3187.00;10.30;1635.00;2.35;0
11;air_base;3184.00;9.73;1618.00;3.56;0
11;bunker;3196.00;10.18;1628.00;0.30;0
11;bunker;3164.00;9.95;1614.00;2.96;0
11;bunker;3184.00;9.75;1628.00;5.62;0
11;bunker;3201.00;9.90;1636.00;3.46;0
11;bunker;3173.00;11.32;1612.00;5.02;0
11;bunker;3198.00;10.03;1635.00;1.41;0
11;bunker;3190.00;10.30;1642.00;4.07;0
11;bunker;3208.00;9.88;1635.00;0.80;0
11;bunker;3186.00;10.30;1640.00;3.47;0
11;bunker;3189.00;9.93;1616.00;6.13;0
11;bunker;3167.00;9.70;1623.00;2.51;0
11;bunker;3180.00;9.70;1620.00;5.54;0
11;bunker;3179.00;10.90;1608.00;0.46;0
11;anti_air_building;3169.00;10.23;1616.00;4.58;0
11;anti_air_building;3174.00;9.85;1619.00;2.42;0
11;anti_air_building;3179.00;9.70;1620.00;2.52;0
11;synthetic_refinery;3201.00;9.80;1632.00;0.36;0
11;fuel_silo;3191.00;9.80;1608.00;3.03;0
11;radar_station;3187.00;9.82;1627.00;4.29;0
11;rocket_site;3177.00;9.93;1618.00;0.97;0
11;nuclear_reactor;3167.00;10.40;1609.00;5.09;0
12;arms_factory;3218.00;10.20;1648.00;2.80;0
12;arms_factory;3222.00;10.15;1648.00;4.00;0
12;arms_factory;3225.00;10.05;1648.00;1.84;0
12;arms_factory;3216.00;10.28;1649.00;4.86;0
12;arms_factory;3219.00;10.25;1649.00;6.06;0
12;arms_factory;3223.00;9.95;1649.00;3.91;0
12;industrial_complex;3226.00;9.88;1649.00;0.29;0
12;industrial_complex;3218.00;10.32;1650.00;1.85;0
12;industrial_complex;3221.00;10.07;1650.00;4.51;0
12;industrial_complex;3225.00;9.90;1650.00;2.35;0
12;industrial_complex;3220.00;10.30;1651.00;3.56;0
12;industrial_complex;3237.00;9.80;1665.00;0.30;0
12;air_base;3241.00;9.80;1665.00;2.96;0
12;naval_base;3180.00;9.50;1667.00;-2.36;1885
12;naval_base;3187.00;9.50;1676.00;-1.82;1885
12;naval_base;3186.00;9.50;1682.00;-1.57;1885
12;bunker;3240.00;9.80;1667.00;1.41;0
12;bunker;3232.00;10.10;1643.00;4.07;0
12;bunker;3186.00;9.73;1669.00;0.80;0
12;bunker;3218.00;10.38;1652.00;3.47;0
12;bunker;3198.00;10.38;1668.00;6.13;0
12;bunker;3205.00;10.30;1680.00;2.51;0
12;bunker;3242.00;9.80;1646.00;5.54;0
12;bunker;3208.00;10.20;1655.00;0.46;0
12;bunker;3217.00;10.57;1666.00;4.58;0
12;bunker;3218.00;10.53;1667.00;2.42;0
12;bunker;3227.00;10.40;1654.00;2.52;0
12;bunker;3208.00;10.40;1676.00;0.36;0
12;bunker;3234.00;10.20;1663.00;3.03;0
12;bunker;3193.00;10.30;1678.00;5.69;0
12;bunker;3220.00;10.18;1644.00;0.97;0
12;bunker;3229.00;9.90;1670.00;5.09;0
12;bunker;3195.00;10.28;1659.00;0.01;0
12;bunker;3200.00;10.40;1677.00;3.03;0
12;bunker;3221.00;10.38;1636.00;5.70;0
12;coastal_bunker;3180.00;9.60;1666.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1676.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1682.00;-1.57;0
12;dockyard;3187.00;9.50;1672.00;-1.82;0
12;anti_air_building;3237.00;9.82;1677.00;0.52;0
12;anti_air_building;3222.00;10.03;1651.00;4.65;0
12;anti_air_building;3225.00;10.00;1651.00;6.21;0
12;synthetic_refinery;3229.00;10.00;1651.00;2.59;0
12;fuel_silo;3232.00;9.98;1651.00;5.25;0
12;radar_station;3214.00;10.55;1663.00;1.12;0
12;rocket_site;3224.00;10.20;1652.00;3.19;0
12;nuclear_reactor;3228.00;10.15;1652.00;1.04;0
13;arms_factory;3211.00;10.40;1712.00;1.84;0
13;arms_factory;3192.00;9.70;1719.00;4.86;0
13;arms_factory;3189.00;10.00;1710.00;6.06;0
13;arms_factory;3199.00;9.80;1715.00;3.91;0
13;arms_factory;3178.00;9.65;1711.00;0.29;0
13;arms_factory;3182.00;9.70;1705.00;1.85;0
13;industrial_complex;3195.00;10.30;1702.00;4.51;0
13;industrial_complex;3158.00;9.70;1709.00;2.35;0
13;industrial_complex;3184.00;9.70;1700.00;3.56;0
13;industrial_complex;3204.00;9.85;1697.00;0.30;0
13;industrial_complex;3199.00;9.95;1693.00;2.96;0
13;industrial_complex;3192.00;10.12;1697.00;5.62;0
13;air_base;3204.00;10.32;1712.00;3.46;0
13;naval_base;3152.00;9.50;1691.00;-1.21;2107
13;naval_base;3180.00;9.50;1697.00;-0.59;1885
13;naval_base;3152.00;9.50;1708.00;-1.57;2107
13;naval_base;3173.00;9.50;1705.00;-1.11;1885
13;naval_base;3193.00;9.50;1723.00;-2.90;1660
13;naval_base;3168.00;9.50;1712.00;-1.82;1660
13;naval_base;3202.00;9.55;1723.00;-2.36;1660
13;naval_base;3214.00;9.55;1725.00;-3.34;1434
13;naval_base;3188.00;9.53;1690.00;-1.37;1885
13;bunker;3202.00;9.85;1692.00;4.58;0
13;bunker;3191.00;10.18;1700.00;2.42;0
13;bunker;3184.00;9.70;1710.00;2.52;0
13;bunker;3179.00;9.70;1700.00;0.36;0
13;bunker;3187.00;9.80;1714.00;3.03;0
13;bunker;3179.00;9.60;1711.00;5.69;0
13;bunker;3198.00;10.30;1701.00;0.97;0
13;bunker;3192.00;10.30;1712.00;5.09;0
13;bunker;3160.00;9.70;1700.00;0.01;0
13;bunker;3210.00;10.40;1710.00;3.03;0
13;bunker;3194.00;9.68;1722.00;5.70;0
13;bunker;3205.00;9.82;1716.00;3.54;0
13;bunker;3156.00;9.60;1709.00;4.74;0
13;bunker;3218.00;10.18;1720.00;1.48;0
13;coastal_bunker;3174.00;9.50;1705.00;-1.11;0
13;coastal_bunker;3159.00;9.55;1702.00;-4.47;0
13;coastal_bunker;3186.00;9.50;1722.00;-2.90;0
13;coastal_bunker;3187.00;9.50;1699.00;-0.59;0
13;coastal_bunker;3188.00;9.50;1693.00;-1.37;0
13;coastal_bunker;3216.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3160.00;9.57;1708.00;0.46;0
13;coastal_bunker;3175.00;9.55;1717.00;-1.82;0
13;coastal_bunker;3209.00;9.68;1725.00;-3.34;0
13;dockyard;3197.00;9.55;1723.00;-2.90;0
13;anti_air_building;3158.00;9.70;1701.00;5.26;0
13;anti_air_building;3160.00;9.70;1697.00;3.10;0
13;anti_air_building;3205.00;10.32;1710.00;5.76;0
13;synthetic_refinery;3205.00;10.30;1705.00;3.61;0
13;fuel_silo;3203.00;10.05;1701.00;3.71;0
13;radar_station;3186.00;9.70;1707.00;6.18;0
13;rocket_site;3203.00;10.30;1709.00;4.21;0
13;nuclear_reactor;3208.00;9.70;1724.00;0.59;0
14;arms_factory;2770.00;10.28;1480.00;6.06;0
14;arms_factory;2762.00;10.48;1482.00;3.91;0
14;arms_factory;2771.00;9.80;1485.00;0.29;0
14;arms_factory;2758.00;9.80;1476.00;1.85;0
14;arms_factory;2745.00;9.73;1480.00;4.51;0
14;arms_factory;2757.00;10.50;1484.00;2.35;0
14;industrial_complex;2765.00;9.90;1484.00;3.56;0
14;industrial_complex;2774.00;9.70;1473.00;0.30;0
14;industrial_complex;2773.00;9.70;1487.00;2.96;0
14;industrial_complex;2753.00;9.98;1486.00;5.62;0
14;industrial_complex;2744.00;9.65;1485.00;3.46;0
14;industrial_complex;2755.00;10.00;1487.00;5.02;0
14;air_base;2779.00;9.73;1488.00;1.41;0
14;naval_base;2735.00;9.50;1481.00;-0.98;4885
14;naval_base;2767.00;9.50;1468.00;-0.69;8546
14;naval_base;2763.00;9.50;1471.00;-0.32;8546
14;naval_base;2769.00;9.53;1490.00;-3.14;2871
14;naval_base;2748.00;9.68;1490.00;-2.21;2381
14;naval_base;2739.00;9.50;1480.00;-1.33;4885
14;naval_base;2778.00;9.55;1489.00;-3.14;2871
14;bunker;2745.00;9.70;1488.00;4.58;0
14;bunker;2768.00;9.53;1468.00;2.42;0
14;bunker;2764.00;9.88;1485.00;2.52;0
14;bunker;2750.00;9.70;1489.00;0.36;0
14;bunker;2760.00;10.55;1484.00;3.03;0
14;bunker;2748.00;9.60;1475.00;5.69;0
14;bunker;2774.00;9.70;1474.00;0.97;0
14;bunker;2754.00;10.15;1485.00;5.09;0
14;bunker;2755.00;9.88;1478.00;0.01;0
14;bunker;2773.00;9.80;1482.00;3.03;0
14;coastal_bunker;2735.00;9.50;1481.00;-0.98;0
14;coastal_bunker;2738.00;9.50;1475.00;-1.33;0
14;coastal_bunker;2754.00;9.50;1472.00;-0.32;0
14;coastal_bunker;2776.00;9.50;1491.00;-3.14;0
14;coastal_bunker;2750.00;9.55;1490.00;-2.21;0
14;coastal_bunker;2766.00;9.53;1488.00;-3.14;0
14;coastal_bunker;2762.00;9.50;1467.00;-0.69;0
14;dockyard;2765.00;9.50;1488.00;-3.14;0
